index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
160,"Erst wenn das letzte erbliche Vorrecht der nicht regierenden Familien beseitigt sein wird, dann mag der große König, der das zuwege gebracht haben wird, auch das Erbrecht seiner Familie auf dem Altar des Vaterlandes niederlegen.",4,1,0,Metapher,"['Altar', nan, 'auf dem ALtar des Vaterlandes niederlegen', 'Altar', nan]","['des Vaterlandes', nan, 'das Erbrecht', 'des Vaterlandes ', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Erst wenn das letzte erbliche Vorrecht der nicht regierenden Familien beseitigt sein wird, dann mag der große König, der das zuwege gebracht haben wird, auch das Erbrecht seiner Familie auf dem Altar des Vaterlandes niederlegen."
161,"Es frägt sich nur, ob dieses Produkt künstlicher Züchtung vor dem Richterstuhl der natürlichen Auslese bestehen könnte.",1,3,0,Metaphernkandidat,"[nan, 'vor dem Richterstuhl bestehen ', nan, nan]","[nan, 'dieses Produkt künstlicher Züchtung ', nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Es frägt sich nur, ob dieses Produkt künstlicher Züchtung vor dem Richterstuhl der natürlichen Auslese bestehen könnte."
162,Es geht ein Zug von Barmherzigkeit durch die Einrichtungen dieser Völker.,1,3,0,Metaphernkandidat,"[nan, 'Es geht Zug von Barmherzigkeit ', nan, nan]","[nan, 'durch die Einrichtungen', nan, nan]","['B', 'K', 'A', 'GoldStandard']", Es geht ein Zug von Barmherzigkeit durch die Einrichtungen dieser Völker.
163,"Es ist aber fraglich, ob jene Rassentheoretiker und Rassenpolitiker, die heute die Pfade begehen, welche der mit kühner Phantasie begabte Dichtergelehrte Joseph Arthur Gobineau mit seinem Essai sur linégalité des races humaines  Bände, Paris eingeschlagen hat, und auf denen ihm zunächst eine Zeit lang niemand zufolgen Neigung zeigte, sich wirklich auf festem wissenschaftlichem Grund bewegen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Es ist aber fraglich, ob jene Rassentheoretiker und Rassenpolitiker, die heute die Pfade begehen, welche der mit kühner Phantasie begabte Dichtergelehrte Joseph Arthur Gobineau mit seinem Essai sur l'inégalité des races humaines (4 Bände, Paris 1858-1855)2) eingeschlagen hat, und auf denen ihm zunächst eine Zeit lang niemand zufolgen Neigung zeigte, sich wirklich auf festem wissenschaftlichem Grund bewegen."
164,"Es ist kein Zufall, daß alle Versuche, ein Weltreich zu gründen und verschiedene Nationen zusammenzuschweißen, gescheitert sind.",1,3,0,,"[nan, nan, 'zusammenschweißen', nan]","[nan, nan, 'Nationen', nan]","['B', 'A', 'P', 'K']"," Es ist kein Zufall, daß alle Versuche, ein Weltreich zu gründen und verschiedene Nationen zusammenzuschweißen, gescheitert sind."
165,"Es ist klar, daß der Staat an einer möglichst starken Volksvermehrung, soweit dadurch nicht die Lebenshaltung unter ein ungedeihliches Maß herabgedrückt wird, ein hohes Interesse hat, nicht nur in mili tärischer, sondern auch in wirtschaftlicher Hinsicht.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Es ist klar, daß der Staat an einer möglichst starken Volksvermehrung, soweit dadurch nicht die Lebenshaltung unter ein ungedeihliches mehrung, soweit dadurch nicht die Lebenshaltung unter ein ungedeihliches Maß herabgedrückt wird, ein hohes Interesse hat, nicht nur in militärischer, sondern auch in wirtschaftlicher Hinsicht. tärischer, sondern auch in wirtschaftlicher Hinsicht. "
166,"Es ist nicht immer nötig, daß dieser der schlechten Neigung entgegenstehende Vorstellungskomplex durch Erziehung und Erzieher bewußt hervorgebracht wird  das Kind saugt diese Vorstellungen, sobald es sich in einer dazu Anlaß gebenden Umgebung befindet, von selbst ein, es erzieht sich in einem guten Milieu durch Nachahmung und Gewöhnung gewissermaßen allein.",3,1,0,,"['saugt', 'saugt', 'saugt ein', nan]","['diese Vorstellungen', 'Vorstellung', 'diese Vorstellungen', nan]","['B', 'A', 'P', 'K']"," Es ist nicht immer nötig, daß dieser der schlechten Neigung entgegenstehende Vorstellungskomplex durch Erziehung und Erzieher bewußt hervorgebracht wird ; das Kind saugt diese Vorstellungen, sobald es sich in einer dazu Anlaß gebenden Umgebung befindet, von lungen, sobald es sich in einer dazu Anlaß gebenden Umgebung befindet, von selbst ein, es erzieht sich in einem guten Milieu durch Nachahmung und Gewöhnung gewissermaßen allein."
167,"Es ist richtig, daß die Wirtschaftsweise eines Volkes seinem ganzen sozialen Leben ihren Stempel aufdrückt, aber einerseits ist diese Erkenntnis in der materialistischen Geschichtsauffassung auf Kosten anderer Faktoren, die im gesellschaftlichen Leben mitwirken, überspannt, zum anderen gibt die methodische Durchführung jener Erkenntnis zu Bedenken Anlaß.",1,3,0,,"[nan, 'überspannt', nan, nan]","[nan, 'Kosten', nan, nan]","['B', 'A', 'P', 'K']"," Es ist richtig, daß die Wirtschaftsweise eines Volkes seinem ganzen sozialen Leben ihren Stempel aufdrückt, aber einerseits ist diese Erkenntnis in der materialistischen Geschichtsauffassung auf Kosten anderer kenntnis in der materialistischen Geschichtsauffassung auf Kosten anderer Faktoren, die im gesellschaftlichen Leben mitwirken, überspannt, zum anderen gibt die methodische Durchführung jener Erkenntnis zu Bedenken Anlaß."
168,"Es kann z. B. vorkommen, daß die Determinantenart a in allen oder fast allen väterlichen Iden homodynam ist a, während sie innur durch eine Minorität a vertreten ist und die große Mehrheit der mütterlichen Ide eine andere Variante a dieser Determinantenart besitzt. Nach erfolgter Amphimixis wird die im mütterlichen Keimplasma dominierende Variante a gegenüber der im väterlichen dominierenden a in die Minorität geraten, da die a aus den mütterlichen Iden mit den a aus den väterlichen homodynam sind, während akeine Bundesgenossen vorfindet, wenn dort alle Ide die Variante a haben oder auch, wenn eine kleine Minorität auf der väterlichen Seite zwar nicht a, aber auch nicht a, sondern eine Variante a besitzt.",1,3,0,Metaphernkandidat,"[nan, 'Bundesgenossen', nan, nan]","[nan, 'auf der väterlichen Seite', nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Es kann z. B. vorkommen, daß die Determinantenart a in allen oder fast allen väterlichen Iden homodynam ist (a1), während sie in den mütterlichen Iden nur durch eine Minorität (a1) vertreten ist und die große Mehrheit der mütterlichen Ide eine andere Variante (a2) dieser Determinantenart besitzt. Nach erfolgter Amphimixis wird die im mütterlichen Keimplasma dominierende Variante (a2) gegenüber der im väterlichen dominierenden (a1) in die Minorität geraten, da die a1 aus den mütterlichen Iden mit den a1 nierenden (a1) in die Minorität geraten, da die a1 aus den mütterlichen Iden mit den a1 aus den väterlichen homodynam sind, während a2 auf der väterlichen Seite keine Bundesgenossen vorfindet, wenn dort alle Ide die Variante a1 haben oder auch, wenn eine kleine genossen vorfindet, wenn dort alle Ide die Variante a1 haben oder auch, wenn eine kleine Minorität auf der väterlichen Seite zwar nicht a1, aber auch nicht a2, sondern eine Variante a3 besitzt."
169,"Es muß dem Einzelnen durch die Staatsinstitutionen täglich aufs neue klar werden, daß sein Gedeihen vom Staate in bestmöglicher und vernünftiger Weise gefördert wird und vom Gedeihen des Staates abhängt.",1,3,0,,"[nan, 'Gedeihen', nan, nan]","[nan, 'des Staates', nan, nan]","['B', 'A', 'P', 'K']"," Es muß dem Einzelnen durch die Staatsinstitutionen täglich aufs neue klar werden, daß sein Gedeihen vom Staate in bestmöglicher und vernünftiger Weise gefördert wird deihen vom Staate in bestmöglicher und vernünftiger Weise gefördert wird und vom Gedeihen des Staates abhängt."
170,"Es waren also mörderische Kriege, die wohl imstande waren, ein Gegengewicht gegen die hohe Fruchtbarkeit unserer germanischen Vorfahren zu bilden und die Volkszahl in den durch die Unterhaltsmittel gegebenen Schranken zu halten.",0,7,0,Metaphernkandidat,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]","['B', 'B', 'K', 'K', 'A', 'A', 'GoldStandard']"," Es waren also mörderische Kriege, die wohl imstande waren, ein Gegengewicht gegen die hohe Fruchtbarkeit unserer germanischen Vorfahren zu bilden und die Volkszahl in den durch die Unterhaltsmittel gegebenen Schranken zu halten."
171,"Es wird erst einer Veredlung unseres etwas verkrüppelten Patriotismus, d. h. der Liebe zum angestammten Volk, bedürfen, ehe das öffentliche Ge wissen auch nach dieser Seite hin empfindlicher werden wird.",1,3,0,Metaphernkandidat,"[nan, 'verkrüppelten', nan, nan]","[nan, 'Patriotismus', nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Es wird erst einer Veredlung unseres etwas verkrüppelten Patriotismus, d. h. der Liebe zum angestammten Volk, bedürfen, ehe das öffentliche Gewissen auch nach dieser Seite hin empfindlicher werden wird. wissen auch nach dieser Seite hin empfindlicher werden wird. "
172,"Ferner wurde ausgeführt, daß der Rückgang der generativen Werte die Aufwärtsbewegung der Kultur zwar nicht sofort aufzuhalten vermag, mit der Zeit aber notwendig auch zu deren Stillstand und Sinken führen muß, da die Kulturhöhe innerhalb gewisser Grenzen von der Höhe der generativen Entwicklung abhängig ist.",1,3,0,Metaphernkandidat,"[nan, nan, 'Stillstand und Sinken ', nan]","[nan, nan, 'Kultur', nan]","['B', 'K', 'A', 'GoldStandard']"," Ferner wurde ausgeführt, daß der Rückgang der generativen Werte die Aufwärtsbewegung der Kultur zwar nicht sofort aufzuhalten vermag, mit der Zeit aber notwendig auch zu deren Stillstand und Sinken führen muß, da die Kulturhöhe innerhalb gewisser Grenzen von der Höhe der generativen Entwicklung abhängig ist. "
173,"Folglich mußten sie an irgend welchen Stellen, deren Auswahl natürlich ganz dem subjektiven Ermessen überlassen blieb schließlich enthält ja jede Verpflichtung, jeder Vertrag, jedes Bürgerverhältnis selbst im freiesten Staate eine gewisse Freiheits beschränkung Dämme gegen den Lauf der logischen Schlüsse ausführen",2,3,0,Metaphernkandidat,"[nan, 'Dämme gegen den Lauf', nan, 'Dämme', nan]","[nan, 'logische Schlüsse', nan, 'mussten sie an irgend welchen Stellen ... gegen den Lauf der logischen Schlüsse ausführen', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Folglich mußten sie an irgend welchen Stellen, deren Auswahl natürlich ganz dem subjektiven Ermessen überlassen blieb — schließlich enthält ja jede Verpflichtung, jeder Vertrag, jedes Bürgerverhältnis selbst im freiesten Staate eine gewisse Freiheitsbeschränkung — Dämme gegen den Lauf der logischen Schlüsse ausführen: beschränkung — Dämme gegen den Lauf der logischen Schlüsse ausführen:"
174,"Freilich scheint uns auch hier wie zur Erreichung so vieler anderer wünschenswerter Ziele ein hohes und tief ins Herz des Volkes eingegrabenes Staatsideal die Voraussetzung dafür zu sein, daß sich der einzelne im Interesse der Gesamtheit und der zukünftigen Volksgeneration Beschränkungen auferlegt.",4,1,0,Metapher,"['tief ins Herz des Volkes eingegrabenes', 'eingegrabenes', 'eingegrabenes Staatsideal,Herz', nan, 'tief ins Herz des Volkes eingegrabenes']","['Staatsideal', 'Staatsideal', 'Herz,des Volkes', nan, 'Staatsideal']","['B', 'A', 'P', 'K', 'GoldStandard']"," Freilich scheint uns auch hier wie zur Erreichung so vieler anderer wünschenswerter Ziele ein hohes und tief ins Herz des Volkes eingegrabenes Staatsideal die Voraussetzung dafür zu sein, daß sich der ein- grabenes Staatsideal die Voraussetzung dafür zu sein, daß sich der einzelne im Interesse der Gesamtheit und der zukünftigen Volksgeneration zelne im Interesse der Gesamtheit und der zukünftigen Volksgeneration Beschränkungen auferlegt."
175,"Ganz ebenso aber braucht es der wollende, handelnde, etwas leistende Staat sich nicht gefallen zu lassen, als ein bloßes Abstraktum betrachtet und behandelt zu werden.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Ganz ebenso aber braucht es der wollende, handelnde, etwas leistende Staat sich nicht gefallen zu lassen, als ein bloßes Abstraktum betrachtet und behandelt zu werden."
176,"Gebt dem Rechte einen Inhalt, welchen Ihr wollt ordnet und gestaltet es, wie immer es sein mag stets bleibt in ihm der Rechtszwang zurück, und diese formale Eigenschaft der Rechtsordnung ist es, die eine Gesetzmäßigkeit des sozialen Lebens sicherlich verhindern muß, seitdem diese Fehdeansage in klarer Schärfe uns geworden, dem Rechte in seinem formalen Rechte selbst der Krieg auf Tod und Leben verkündet ist, verbleibt nichts, als solcher radikalen Skepsis im Kampfe sich ehrlich zu stellen, versuchend, ob man sie kritisch überwinden möge, oder das Schwert besiegt ihr ausliefern müsse.",2,3,0,Metaphernkandidat,"[nan, nan, 'einen Inhalt geben, selbst dem Krieg auf Tod und Leben verkündet ist', 'Fehdeansage', nan]","[nan, nan, 'dem Rechte', 'Gesetzmäßigkeit des sozialen Lebens', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Gebt dem Rechte einen Inhalt, welchen Ihr wollt; ordnet und gestaltet es, wie immer es sein mag: stets bleibt in ihm der Rechtszwang zurück, und diese formale Eigenschaft der Rechtsordnung ist es, die eine Gesetzmäßigkeit des sozialen Lebens sicherlich verhindern muß, — — seitdem diese Fehdeansage in klarer Schärfe uns geworden, dem Rechte in seinem formalen Rechte selbst der Krieg auf Tod und Leben verkündet ist, verbleibt nichts, als solcher radikalen Skepsis im Kampfe sich ehrlich zu stellen, — versuchend, ob man sie kritisch überwinden möge, oder das Schwert besiegt ihr ausliefern müsse."
177,Gelegentlich werfen kleine Zeitungsnotizen kurze Schlaglichter auf dieses traurige soziale Kapitel.,1,3,0,Metaphernkandidat,"[nan, nan, 'werfen kurze Schlaglichter', nan]","[nan, nan, 'auf soziale Kapitel', nan]","['B', 'K', 'A', 'GoldStandard']", Gelegentlich werfen kleine Zeitungsnotizen kurze Schlaglichter auf dieses traurige soziale Kapitel. 
178,"Gesetzliche Vorschriften haben erstens immer die Tendenz, die Tatsachen mehr nach ihrer äußerlichen Seite zu fassen und Verhältnisse von sehr ungleichartiger innerer Beschaffenheit über denselben Kamm zu scheeren.",0,4,0,,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'A', 'P', 'K']"," Gesetzliche Vorschriften haben erstens immer die Tendenz, die Tatsachen mehr nach ihrer äußerlichen Seite zu fassen und Verhältnisse von sehr ungleichartiger innerer Beschaffenheit über denselben Kamm zu scheeren."
179,"Gewiß könnte dieser Schwäche abgeholfen werden, um so leichter, als Meinungen über die Natur des Rechtes und das Wesen seiner einzelnen begrifflichen Requisite bereits in so erschöpfender Reichhaltigkeit vorhanden sind, daß eine originale Definition, von einiger Haltbarkeit natürlich, schwerlich mehr austreten kann.",1,4,0,Metaphernkandidat,"[nan, nan, nan, 'einzelnen begrifflichen Requisite', nan]","[nan, nan, nan, 'das Wesen seiner', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Gewiß könnte dieser Schwäche abgeholfen werden, um so leichter, als Meinungen über die Natur des Rechtes und das Wesen seiner einzelnen begrifflichen Requisite bereits in so erschöpfender Reichhaltigkeit vorhanden sind, daß eine originale Definition, von einiger Haltbarkeit natürlich, schwerlich mehr austreten kann."
180,"Gleich den Organismen niederster Ordnung vermehren sie Stämme und Völkerschaften sich einfach durch Teilung aus einem werden zwei, drei oder auch zehn, ohne Wehen und Geburtsschmerz.",4,1,0,Metapher,"['Wehen und Geburtsschmerz', 'ohne Wehen und Geburtsschmerz', nan, 'ohne Wehen und Geburtsschmerz', nan]","['Teilung der Stämme und Völkerschaften', 'durchTeilung,sie [Stämme und Völkerschaften]', nan, 'vermehren sie [Stämme und Völkerschaften] sich einfach durch Teilung', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Gleich den Organismen niederster Ordnung vermehren sie [Stämme und Völkerschaften] sich einfach durch Teilung; aus einem werden zwei, drei oder auch zehn, ohne Wehen und Geburtsschmerz."
181,"Glücklicherweise hängt jedoch das sittliche Verhalten im großen und ganzen besondere Fälle sind freilich auszunehmen viel weniger von der logischen Begründung unserer sittlichen Anschauungen ab, mag diese Begründung eine religiöse oder eine philosophische sein, als vielmehr von Gewohnheit, Beispiel und den im Wirkungskreise, besonders unter den Standesgenossen, herrschenden Ehrbegriffen, die sich durch die konservative Macht der Tradition auch dann noch aufrecht erhalten lassen allerdings nicht ohne allmähliches Abbröckeln wenn die sittlichen Grundanschauungen eines Teils, ja selbst des größeren Teils, der Standesgenossen ihnen keine weitere Stütze zu gewähren vermöchten.",1,3,0,Metaphernkandidat,"['allmähliches Abbröckeln', nan, nan, nan]","['den herrschenden Ehrbegriffen', nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Glücklicherweise hängt jedoch das sittliche Verhalten im großen und ganzen — besondere Fälle sind freilich auszunehmen — viel weniger von der logischen Begründung unserer sittlichen Anschauungen ab, mag diese Begründung eine religiöse oder eine philosophische sein, als vielmehr von Gewohnheit, Beispiel und den im Wirkungskreise, besonders unter den Standesgenossen, herrschenden Ehrbegriffen, die sich durch die konservative Macht der Tradition auch dann begriffen, die sich durch die konservative Macht der Tradition auch dann noch aufrecht erhalten lassen — allerdings nicht ohne allmähliches Abbröckeln — wenn die sittlichen Grundanschauungen eines Teils, ja selbst des bröckeln — wenn die sittlichen Grundanschauungen eines Teils, ja selbst des größeren Teils, der Standesgenossen ihnen keine weitere Stütze zu gewähren vermöchten."
