index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
526,"im Kampf der Teile im Organismus Roux’s Prinzip, das an Lamarck’s Gedankenkreis anknüpft und sich als ein Analogon zum Darwin’schen Daseinskampf der Individuen unter einander darstellt, als eine Intraselektion Weismann, hat für manche Erscheinungen ein brauchbares Schema zu ihrer Einordnung und Rubrizierung, aber keine kausale Erklärung geliefert.",0,0,1,Nein,,,X,"im »Kampf der Teile« im Organismus Roux’s Prinzip, das an Lamarck’s Gedankenkreis anknüpft und sich als ein Analogon zum Darwin’schen Daseinskampf der Individuen unter einander darstellt, als eine »Intraselektion« (Weismann), hat für manche Erscheinungen ein brauchbares Schema zu ihrer Einordnung und Rubrizierung, aber keine kausale Erklärung geliefert."
527,"Das Fehlen einer ausreichenden Erklärung der Anpassungserscheinungen hat manche Naturforscher veranlaßt, die aktive Anpassungsfähigkeit zu leugnen und nur eine sogen.",0,0,1,Nein,,,X,"Das Fehlen einer ausreichenden Erklärung der Anpassungserscheinun- gen hat manche Naturforscher veranlaßt, die aktive Anpassungsfähigkeit zu leugnen und nur eine sogen."
528,"passive Anpassung, d. h. Anpassung durch natürliche Auslese der zufällig von Geburt an mit zweckmäßigen Variationen ausgestatteten Individuen anzunehmen.",0,0,1,Nein,,,X,"passive Anpassung, d. h. Anpassung durch natürliche Auslese der zufällig von Geburt an mit zweckmäßigen Variationen ausgestatteten Individuen anzunehmen."
529,"Die Tatsache der inviduellen aktiven Anpassung steht, wie die oben angeführten Beispiele beweisen, außer Zweifel, und nur die Vererbbarkeit der durch individuelle Anpassung erworbenen Eigenschaften kann in Zweifel gezogen werden.",0,0,1,Nein,,,X,"Die Tatsache der inviduellen aktiven Anpassung steht, wie die oben angeführten Beispiele beweisen, außer Zweifel, und nur die Vererbbarkeit der durch individuelle Anpassung erworbenen Eigenschaften kann in Zweifel gezogen werden."
530,"Es besagt etwa folgendes Obwohl prinzipiell die Eigenschaften der Eltern auf ihre Nachkommen übergehen, so ist die Übereinstimmung zwischen Eltern und Kindern doch keine vollkommene, sondern die Kinder sind von den Eltern und ebenso unter sich durch kleine, oft fast unmerklich kleine Abweichungen verschieden.",0,0,1,Nein,,,X,"Es besagt etwa folgendes: Obwohl prinzipiell die Eigenschaften der Eltern auf ihre Nachkommen übergehen, so ist die Übereinstimmung zwischen Eltern und Kindern doch keine vollkommene, sondern die Kinder sind von den Eltern und ebenso unter sich durch kleine, oft fast unmerklich kleine Abweichungen verschieden."
531,"Diese Verschiedenheit die auf der Struktur der verschmelzenden Samenzellen und vielleicht auf noch unerforschten Einflüssen während der embryonalen Entwickelung beruht, hat zur Folge, daß die Individuen inbezug auf das Suchen nach Nahrung und auf Schutz vor nachstellenden Feinden besser oder schlechter ausgerüstet sind.",0,0,1,Nein,,,X,"Diese Verschiedenheit die auf der Struktur der verschmelzenden Samenzellen und vielleicht auf noch unerforschten Einflüssen während der embryonalen Entwickelung beruht, hat zur Folge, daß die Individuen inbezug auf das Suchen nach Nahrung und auf Schutz vor nachstellenden Feinden besser oder schlechter ausgerüstet sind."
532,"Diejenigen Individuen nun, die durch ihre angeborene Organisation den bestehenden Verhältnissen in ihrer Umgebung am besten angepaßt sind, werden sich auch unter schwierigeren Ernährungsverhältnissen und die Erlangung hinreichender Nahrung ist für alle Tierarten mit Schwierigkeiten verbunden am Leben erhalten können, während die schlechter augepaßten zu Grunde gehen.",0,0,1,Nein,,,X,"Diejenigen Individuen nun, die durch ihre angeborene Organisation den bestehenden Verhältnissen in ihrer Umgebung am besten angepaßt sind, werden sich auch unter schwierigeren Ernährungsverhältnissen — und die Erlangung hinreichender Nahrung ist für alle Tierarten mit Schwierigkeiten verbunden — am Leben erhalten können, während die schlechter augepaßten zu Grunde gehen."
533,"Die natürliche Auslese sorgt also dafür, daß die Tiere und ebenso die Pflanzen, bei denen statt der Nahrung der Nährboden beschränkt ist immer einen relativ hohen Grad von Tüchtigkeit besitzen und mit der umgebenden Außenwelt in einer möglichst großen Übereinstimmung stehen.",0,0,1,Nein,,,X,"Die natürliche Auslese sorgt also dafür, daß die Tiere (und ebenso die Pflanzen, bei denen statt der Nahrung der Nährboden beschränkt ist) immer einen relativ hohen Grad von Tüchtigkeit besitzen und mit der umgebenden Außenwelt in einer möglichst großen Übereinstimmung stehen."
534,"In England ist die früher dort heimische schwarze Ratte fast gänzlich verschwunden, seitdem die graue Ratte aus Hannover mit den Schiffen Wilhelms des Eroberers über den Kanal gekommen war und der schwarzen Ratte das Feld streitig machte.",0,0,1,Nein,,,X,"In England ist die früher dort heimische schwarze Ratte fast gänzlich verschwunden, seitdem die graue Ratte aus Hannover mit den Schiffen Wilhelms des Eroberers über den Kanal gekommen war und der schwarzen Ratte das Feld streitig machte."
535,In Californien ist ebenso die früher dort heimische weiße Ratte von der zu Schiffe eingeführten schwarzen Ratte völlig vertilgt worden.,0,0,1,Nein,,,X,5 In Californien ist ebenso die früher dort heimische weiße Ratte von der zu Schiffe eingeführten schwarzen Ratte völlig vertilgt worden.
536,"In den Vereinigten Staaten vertrieb eine Schwalbenart gänzlich eine andere, und die Vermehrung der sogen.",0,0,1,Nein,,,X,"In den Ver- einigten Staaten vertrieb eine Schwalbenart gänzlich eine andere, und die Vermehrung der sogen."
537,"In Dänemark und auf der jütischen Halb insel ist die Kiefer, welche in vorhistorischer Zeit dort ausgedehnte Wälder bildete, zuerst von der Eiche und diese wiederum von der Buche fast vollständig verdrängt worden .",0,0,1,Nein,,,X,"In Dänemark und auf der jütischen Halb insel ist die Kiefer, welche in vorhistorischer Zeit dort ausgedehnte Wälder bildete, zuerst von der Eiche und diese wiederum von der Buche fast voll- ständig verdrängt worden 4)."
538,"Daß in der vom Menschen geübten Züchtung der Pflanzen und Haustiere das eben erörterte Prinzip zur Heranzüchtung neuer Eigenschaften oder Varietäten befolgt wird, ist allbekannt.",0,0,1,Nein,,,X,"Daß in der vom Menschen geübten Züchtung der Pflanzen und Haustiere das eben erörterte Prinzip zur Heranzüchtung neuer Eigenschaften oder Varietäten befolgt wird, ist allbekannt."
539,"Alle unsere Schaf, Rind, Hühnerund Taubenrassen sind in ihrer heutigen Gestalt das Resultat einer künstlichen Züchtung, welche allein die passend erscheinenden Individuen zur Fortpflanzung gelangen läßt.",0,0,1,Nein,,,X,"Alle unsere Schaf-, Rind-, Hühner- und Taubenrassen sind in ihrer heutigen Gestalt das Resultat einer künstlichen Züchtung, welche allein die passend erscheinenden Individuen zur Fortpflanzung gelangen läßt."
540,"Form, Größe und Gewicht, Bau der Blattkrone, aber vor allem der an holzigen Bestandteilen arme anatomische Bau haben wichtige Veränderungen erfahren und die Rübe für die Zwecke der Fabrik immer tauglicher gemacht.",0,0,1,Nein,,,X,"»Form, Größe und Gewicht, Bau der Blattkrone, aber vor allem der an holzigen Bestandteilen arme anatomische Bau haben wichtige Veränderungen erfahren und die Rübe für die Zwecke der Fabrik immer tauglicher gemacht5)«."
541,Als ein neues und bis dahin nicht beachtetes Prinzip ist von Darwin die geschlechtliche Zuchtwahl als ein Faktor für die Umbildung der Organismen aufgestellt worden.,0,0,1,Nein,,,X,Als ein neues und bis dahin nicht beachtetes Prinzip ist von Darwin die geschlechtliche Zuchtwahl als ein Faktor für die Umbildung der Organismen aufgestellt worden.
542,"Dieses Prinzip gilt allerdings nicht für alle Lebewesen, sondern nur für höher organisierte Tiere und besteht darin, daß die Weibchen bei der Begattung solche Männchen bevorzugen, welche besonders schön sind oder gewisse besondere Merkmale aufweisen.",0,0,1,Nein,,,X,"Dieses Prinzip gilt allerdings nicht für alle Lebewesen, sondern nur für höher organisierte Tiere und besteht darin, daß die Weibchen bei der Begattung solche Männchen bevorzugen, welche besonders schön sind oder gewisse besondere Merkmale aufweisen."
543,"Infolgedessen haben die so ausgestatteten Männchen die größte Nachkommenschaft, und indem sie ihre Eigenschaften vererben, kann dadurch eine Veränderung der Artcharaktere eintreten, sodaß also hier gewissermaßen der Geschmack man könnte, wenn die Analogie gestattet ist, vielleicht sagen der ästhetische Sinn der Weibchen die Ursache einer Artveränderung wird.",0,0,1,Nein,,,X,"Infolgedessen haben die so ausgestatteten Männchen die größte Nachkommen- schaft, und indem sie ihre Eigenschaften vererben, kann dadurch eine Ver- änderung der Artcharaktere eintreten, sodaß also hier gewissermaßen der Geschmack (man könnte, wenn die Analogie gestattet ist, vielleicht sagen: der ästhetische Sinn) der Weibchen die Ursache einer Artveränderung wird."
544,"Die geschlechtliche Zuchtwahl ist besonders wertvoll als Erklärungsprinzip für solche Erscheinungen, welche, wie z.",0,0,1,Nein,,,X,"Die geschlechtliche Zuchtwahl ist besonders wertvoll als Erklärungs- prinzip für solche Erscheinungen, welche, wie z."
545,"B. der Farbenschmuck mancher Tiere, nicht als unentbehrlich oder auch nur nützlich für die Existenz derselben angesehen werden und daher nicht durch natürliche Auslese erklärt werden kann.",0,0,1,Nein,,,X,"B. der Farbenschmuck mancher Tiere, nicht als unentbehrlich oder auch nur nützlich für die Existenz derselben angesehen werden und daher nicht durch natürliche Auslese erklärt werden kann."
546,Beispiele für die geschlechtliche Zuchtwahl sind von Darwin in großer Zahl gesammelt worden und ergeben sich besonders bei einem Blick  Büchner a. a. Q. S. ,0,0,1,Nein,,,X,Beispiele für die geschlechtliche Zuchtwahl sind von Darwin in großer Zahl gesammelt worden und ergeben sich besonders bei einem Blick 4) Büchner a. a. Q. S. 40.
547,Freilich lassen sich nicht alle Erscheinungen bei der Gattenwahl auf geschlechtliche Zuchtwahl zurückführen.,0,0,1,Nein,,,X,Freilich lassen sich nicht alle Erscheinungen bei der Gattenwahl auf geschlechtliche Zuchtwahl zurückführen.
548,"In vielen Fällen man denke an die Brunst der Hirsche wird nicht das dem Weibchen am besten gefallende, sondern einfach das stärkste Männchen der Gatte, und in diesen Fällen fällt die Gattenwahl nicht unter die Erscheinung der geschlechtlichen Zuchtwahl sondern der natürlichen Auslese.",0,0,1,Nein,,,X,"In vielen Fällen (man denke an die Brunst der Hirsche) wird nicht das dem Weibchen am besten gefallende, sondern einfach das stärkste Männchen der Gatte, und in diesen Fällen fällt die Gattenwahl nicht unter die Erscheinung der geschlechtlichen Zuchtwahl sondern der natürlichen Auslese."
549,"Erst wenn eine Art individueller Geschlechtsliebe, eine Bevorzugung der Schönheit zu beobachten ist, wird es erforderlich sein, neben die natürliche Auslese die geschlechtliche Zuchtwahl zu setzen.",0,0,1,Nein,,,X,"Erst wenn eine Art individueller Geschlechtsliebe, eine Bevorzugung der Schönheit zu beobachten ist, wird es erforderlich sein, neben die natürliche Auslese die geschlechtliche Zuchtwahl zu setzen."
550,"B. Wallace  macht, die geschlechtliche Zuchtwahl ganz durch die natürliche Auslese zu ersetzen, indem er die größere Schönheit eines Männchens stets nur als Ausfluß seiner größeren Kraft und Lebensenergie ansieht, ist nicht zu acceptieren, weil Schönheit und Kraft nicht in allen Fällen parallel gehen.",0,0,1,Nein,,,X,"B. Wallace 6) macht, die geschlechtliche Zuchtwahl ganz durch die natürliche Auslese zu ersetzen, indem er die größere Schönheit eines Männchens stets nur als Ausfluß seiner größeren Kraft und Lebens- energie ansieht, ist nicht zu acceptieren, weil Schönheit und Kraft nicht in allen Fällen parallel gehen."
551,"Neben diesen  Prinzipien spielt in der Descendenztheorie noch das biogenetische Grundgesetz der Name stammt von Haeckel eine Rolle, welches besagt, daß jedes Individuum im Laufe seiner embryonalen Entwickelung in abgekürzter und oft abgeblaßter und undeutlicher Weise die Formen wiederholt, welche seine Urahnen durchlaufen haben, ehe sie sich zu ihrer heutigen Gestalt entwickelten.",0,0,1,Nein,,,X,"Neben diesen 4 Prinzipien spielt in der Descendenztheorie noch das biogenetische Grundgesetz (der Name stammt von Haeckel eine Rolle, welches besagt, daß jedes Individuum im Laufe seiner embryonalen Ent- wickelung in abgekürzter und oft abgeblaßter und undeutlicher Weise die Formen wiederholt, welche seine Urahnen durchlaufen haben, ehe sie sich zu ihrer heutigen Gestalt entwickelten."
552,"Das Studium der embryonalen Entwickelung und der embryonalen Formen irgend einer Tierart ermöglicht uns also Rückschlüsse auf die Stufen Typen, welche diese Tierspezies im Laufe vergangener Jahrtausende und Jahrhunderttausende durchlaufen hat, bevor sie diejenigen Artcharaktere erreichte, welche sie heute aufweist.",0,0,1,Nein,,,X,"Das Studium der embryonalen Ent- wickelung und der embryonalen Formen irgend einer Tierart ermöglicht uns also Rückschlüsse auf die Stufen (Typen), welche diese Tierspezies im Laufe vergangener Jahrtausende und Jahrhunderttausende durchlaufen hat, bevor sie diejenigen Artcharaktere erreichte, welche sie heute aufweist."
553,"Das biogegenetische Grundgesetz ist sonach für die Descendenzlehre ein wichtiges Hilfsmittel geworden, um Hypothesen über die Reihenfolge der sich auseinander entwickelnden Tierarten, d. h. über den tierischen Stammbaum aufzustellen.",0,0,1,Nein,,,X,"Das bioge- genetische Grundgesetz ist sonach für die Descendenzlehre ein wichtiges Hilfs- mittel geworden, um Hypothesen über die Reihenfolge der sich auseinander entwickelnden Tierarten, d. h. über den tierischen Stammbaum aufzustellen."
554,"Dagegen ist im biogenetischen Grundgesetze nicht wie in den oben angeführten  Prinzipien ein wirkender Faktor der Artenbildnng gegeben, und unter die Prinzipien der Descendenztheorie gehört es deshalb nicht.",0,0,1,Nein,,,X,"Dagegen ist im biogenetischen Grundgesetze nicht wie in den oben angeführten 4 Prinzipien ein wirkender Faktor der Artenbildnng gegeben, und unter die Prinzipien der Descendenztheorie gehört es deshalb nicht."
555,"Dietzel, Beiträge zur Methodik der Wirtschaftswissenschaften Jahrbücher für Nationalökonomie und Statistik N F, Bd.",0,0,1,Nein,,,X,"Dietzel, Beiträge zur Methodik der Wirtschaftswissenschaften (Jahrbücher für National- ökonomie und Statistik N F, Bd."
556,"G. Schmoller, Die Schriften von C. Menger und W. Dilthey zur Methodologie der Staatsund Sozialwissenschaft.",0,0,1,Nein,,,X,"G. Schmoller, Die Schriften von C. Menger und W. Dilthey zur Methodologie der Staats- und Sozialwissenschaft."
557,"V. John, Zur Methode der heutigen Sozialwissenschaft Zeitschrift für Volkswirtschaft, Sozialpolitik und Verwaltung I, ",0,0,1,Nein,,,X,"V. John, Zur Methode der heutigen Sozialwissenschaft (Zeitschrift für Volkswirtschaft, Sozialpolitik und Verwaltung I, 2."
558,"Jahrhundert sind der Anlaß gewesen, daß eine Reihe von Schriftstellern versucht hat, die naturwissenschaftliche Forschungsmethode auch auf das menschliche Gesellschaftsleben anzuwenden.",0,0,1,Nein,,,X,"Jahr- hundert sind der Anlaß gewesen, daß eine Reihe von Schriftstellern versucht hat, die naturwissenschaftliche Forschungsmethode auch auf das menschliche Gesellschaftsleben anzuwenden."
559,"Comte, Spencer und Schäffle haben es nacheinander unternommen, die Gesellschaft, den von Schäffle sogenannten sozialen Körper nach Art eines tierischen Organismus anatomisch zu zergliedern und auf diese Weise in ihre Organisation und ihr Leben hineinzusehen.",0,0,1,Nein,,,X,"Comte, Spencer und Schäffle haben es nacheinander unternommen, die Gesellschaft, den von Schäffle sogenannten »sozialen Körper« nach Art eines tierischen Organismus anatomisch zu zer- gliedern und auf diese Weise in ihre Organisation und ihr Leben hinein- zusehen."
